stopTag,busLineTag,lat,lon,title,direction,order
3084,10,37.79813,-122.4039599,Broadway & Montgomery St,Outbound to General Hospital,21
3085,22,37.7941299,-122.43644,Broadway & Steiner St,Inbound to the Marina District,36
3086,22,37.79406,-122.4362799,Broadway & Steiner St,Outbound to Potrero Hill,12
3087,12,37.79759,-122.4082899,Broadway & Stockton St,Outbound to the Mission District,9
3087,12,37.79759,-122.4082899,Broadway & Stockton St,Outbound to General Hospital,19
3087,10,37.79759,-122.4082899,Broadway & Stockton St,Outbound to the Mission District,9
3087,10,37.79759,-122.4082899,Broadway & Stockton St,Outbound to General Hospital,19
3089,5,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,39
3089,5,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Transbay Terminal,22
3089,5,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,30
3089,5,37.7917499,-122.3966999,Beale St & Mission St,Outbound to Caltrain Depot,6
3089,5,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Howard & Main,25
3089,5,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Howard & Embarcadero,21
3089,5,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Beal & Howard,6
3089,5,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,40
3089,5,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,41
3089,5,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,54
3089,5,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,50
3089,38L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,39
3089,38L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Transbay Terminal,22
3089,38L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,30
3089,38L,37.7917499,-122.3966999,Beale St & Mission St,Outbound to Caltrain Depot,6
3089,38L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Howard & Main,25
3089,38L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Howard & Embarcadero,21
3089,38L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Beal & Howard,6
3089,38L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,40
3089,38L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,41
3089,38L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,54
3089,38L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,50
3089,5L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,39
3089,5L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Transbay Terminal,22
3089,5L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,30
3089,5L,37.7917499,-122.3966999,Beale St & Mission St,Outbound to Caltrain Depot,6
3089,5L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Howard & Main,25
3089,5L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Howard & Embarcadero,21
3089,5L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Beal & Howard,6
3089,5L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,40
3089,5L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,41
3089,5L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,54
3089,5L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,50
3089,82X,37.7917499,-122.3967,Beale St & Mission St,Inbound to Downtown,39
3089,82X,37.7917499,-122.3967,Beale St & Mission St,Inbound to Transbay Terminal,22
3089,82X,37.7917499,-122.3967,Beale St & Mission St,Inbound to Downtown,30
3089,82X,37.7917499,-122.3967,Beale St & Mission St,Outbound to Caltrain Depot,6
3089,82X,37.7917499,-122.3967,Beale St & Mission St,Inbound to Howard & Main,25
3089,82X,37.7917499,-122.3967,Beale St & Mission St,Inbound to Howard & Embarcadero,21
3089,82X,37.7917499,-122.3967,Beale St & Mission St,Inbound to Beal & Howard,6
3089,82X,37.7917499,-122.3967,Beale St & Mission St,Inbound to Downtown,40
3089,82X,37.7917499,-122.3967,Beale St & Mission St,Inbound to Downtown,41
3089,82X,37.7917499,-122.3967,Beale St & Mission St,Inbound to Downtown,54
3089,82X,37.7917499,-122.3967,Beale St & Mission St,Inbound to Downtown,50
3089,41,37.7917499,-122.3967,Beale St & Mission St,Inbound to Downtown,39
3089,41,37.7917499,-122.3967,Beale St & Mission St,Inbound to Transbay Terminal,22
3089,41,37.7917499,-122.3967,Beale St & Mission St,Inbound to Downtown,30
3089,41,37.7917499,-122.3967,Beale St & Mission St,Outbound to Caltrain Depot,6
3089,41,37.7917499,-122.3967,Beale St & Mission St,Inbound to Howard & Main,25
3089,41,37.7917499,-122.3967,Beale St & Mission St,Inbound to Howard & Embarcadero,21
3089,41,37.7917499,-122.3967,Beale St & Mission St,Inbound to Beal & Howard,6
3089,41,37.7917499,-122.3967,Beale St & Mission St,Inbound to Downtown,40
3089,41,37.7917499,-122.3967,Beale St & Mission St,Inbound to Downtown,41
3089,41,37.7917499,-122.3967,Beale St & Mission St,Inbound to Downtown,54
3089,41,37.7917499,-122.3967,Beale St & Mission St,Inbound to Downtown,50
3089,30X,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,39
3089,30X,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Transbay Terminal,22
3089,30X,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,30
3089,30X,37.7917499,-122.3966999,Beale St & Mission St,Outbound to Caltrain Depot,6
3089,30X,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Howard & Main,25
3089,30X,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Howard & Embarcadero,21
3089,30X,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Beal & Howard,6
3089,30X,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,40
3089,30X,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,41
3089,30X,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,54
3089,30X,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,50
3089,81X,37.79175,-122.3967,Beale St & Mission St,Inbound to Downtown,39
3089,81X,37.79175,-122.3967,Beale St & Mission St,Inbound to Transbay Terminal,22
3089,81X,37.79175,-122.3967,Beale St & Mission St,Inbound to Downtown,30
3089,81X,37.79175,-122.3967,Beale St & Mission St,Outbound to Caltrain Depot,6
3089,81X,37.79175,-122.3967,Beale St & Mission St,Inbound to Howard & Main,25
3089,81X,37.79175,-122.3967,Beale St & Mission St,Inbound to Howard & Embarcadero,21
3089,81X,37.79175,-122.3967,Beale St & Mission St,Inbound to Beal & Howard,6
3089,81X,37.79175,-122.3967,Beale St & Mission St,Inbound to Downtown,40
3089,81X,37.79175,-122.3967,Beale St & Mission St,Inbound to Downtown,41
3089,81X,37.79175,-122.3967,Beale St & Mission St,Inbound to Downtown,54
3089,81X,37.79175,-122.3967,Beale St & Mission St,Inbound to Downtown,50
3089,38,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,39
3089,38,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Transbay Terminal,22
3089,38,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,30
3089,38,37.7917499,-122.3966999,Beale St & Mission St,Outbound to Caltrain Depot,6
3089,38,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Howard & Main,25
3089,38,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Howard & Embarcadero,21
3089,38,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Beal & Howard,6
3089,38,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,40
3089,38,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,41
3089,38,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,54
3089,38,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,50
3089,71,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,39
3089,71,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Transbay Terminal,22
3089,71,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,30
3089,71,37.7917499,-122.3966999,Beale St & Mission St,Outbound to Caltrain Depot,6
3089,71,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Howard & Main,25
3089,71,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Howard & Embarcadero,21
3089,71,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Beal & Howard,6
3089,71,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,40
3089,71,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,41
3089,71,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,54
3089,71,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,50
3089,71L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,39
3089,71L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Transbay Terminal,22
3089,71L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,30
3089,71L,37.7917499,-122.3966999,Beale St & Mission St,Outbound to Caltrain Depot,6
3089,71L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Howard & Main,25
3089,71L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Howard & Embarcadero,21
3089,71L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Beal & Howard,6
3089,71L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,40
3089,71L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,41
3089,71L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,54
3089,71L,37.7917499,-122.3966999,Beale St & Mission St,Inbound to Downtown,50
3090,30X,37.80363,-122.4436699,Beach St & Divisadero St,Outbound to Beach & Scott,24
30913,52,37.7191899,-122.4258,Dublin St & Lagrande Ave,Outbound to Lagrande & Persia,36
3092,F,37.80741,-122.4141199,Beach St & Mason St,Outbound to Castro Station via Downtown,1
3093,19,37.8063799,-122.42319,Beach St & Polk St,Outbound to Hunter's Point,0
3094,30X,37.8037799,-122.44258,Beach St & Scott St,Outbound to Beach & Scott,25
3095,F,37.8078399,-122.41081,Beach St & Stockton St,Outbound to Castro Station via Downtown,2
3096,35,37.7366599,-122.43118,Bemis St & Moffitt St,Outbound to Diamond Heights,24
3103,91,37.7607899,-122.38846,3rd St & 20th St,Inbound to 19 th Ave. & Holloway,51
3103,91,37.7607899,-122.38846,3rd St & 20th St,Outbound to Van Ness & Market,16
3103,T_OWL,37.7607899,-122.38846,3rd St & 20th St,Inbound to 19 th Ave. & Holloway,51
3103,T_OWL,37.7607899,-122.38846,3rd St & 20th St,Outbound to Van Ness & Market,16
3104,91,37.7605899,-122.3887,3rd St & 20th St,Outbound to West Portal Station,59
3104,91,37.7605899,-122.3887,3rd St & 20th St,Inbound to Visitacion Valley,19
3104,T_OWL,37.76059,-122.3887,3rd St & 20th St,Outbound to West Portal Station,59
3104,T_OWL,37.76059,-122.3887,3rd St & 20th St,Inbound to Visitacion Valley,19
3107,91,37.75569,-122.3879,3rd St & 23rd St,Inbound to 19 th Ave. & Holloway,50
3107,91,37.75569,-122.3879,3rd St & 23rd St,Outbound to Van Ness & Market,15
3107,T_OWL,37.7556899,-122.3878999,3rd St & 23rd St,Inbound to 19 th Ave. & Holloway,50
3107,T_OWL,37.7556899,-122.3878999,3rd St & 23rd St,Outbound to Van Ness & Market,15
3108,91,37.75506,-122.3881,3rd St & 23rd St,Outbound to West Portal Station,60
3108,91,37.75506,-122.3881,3rd St & 23rd St,Inbound to Visitacion Valley,20
3108,T_OWL,37.75506,-122.3881,3rd St & 23rd St,Outbound to West Portal Station,60
3108,T_OWL,37.75506,-122.3881,3rd St & 23rd St,Inbound to Visitacion Valley,20
3113,91,37.73228,-122.3915599,3rd St & Bayview St,Outbound to West Portal Station,71
3113,91,37.73228,-122.3915599,3rd St & Bayview St,Inbound to Visitacion Valley,26
3113,T_OWL,37.7322799,-122.39156,3rd St & Bayview St,Outbound to West Portal Station,71
3113,T_OWL,37.7322799,-122.39156,3rd St & Bayview St,Inbound to Visitacion Valley,26
3114,30,37.7792899,-122.3931799,3rd St & Brannan St.,Outbound to the Marina District,1
3114,30,37.7792899,-122.3931799,3rd St & Brannan St.,Inbound to 19 th Ave. & Holloway,56
3114,30,37.7792899,-122.3931799,3rd St & Brannan St.,Outbound to the Presidio,1
3114,91,37.7792899,-122.3931799,3rd St & Brannan St.,Outbound to the Marina District,1
3114,91,37.7792899,-122.3931799,3rd St & Brannan St.,Inbound to 19 th Ave. & Holloway,56
3114,91,37.7792899,-122.3931799,3rd St & Brannan St.,Outbound to the Presidio,1
3114,45,37.7792899,-122.3931799,3rd St & Brannan St.,Outbound to the Marina District,1
3114,45,37.7792899,-122.3931799,3rd St & Brannan St.,Inbound to 19 th Ave. & Holloway,56
3114,45,37.7792899,-122.3931799,3rd St & Brannan St.,Outbound to the Presidio,1
3115,91,37.7256699,-122.3943,3rd St & Carroll Ave,Outbound to West Portal Station,73
3115,91,37.7256699,-122.3943,3rd St & Carroll Ave,Inbound to Visitacion Valley,28
3115,T_OWL,37.72567,-122.3942999,3rd St & Carroll Ave,Outbound to West Portal Station,73
3115,T_OWL,37.72567,-122.3942999,3rd St & Carroll Ave,Inbound to Visitacion Valley,28
3116,91,37.7252999,-122.3942,3rd St & Carroll Ave,Inbound to 19 th Ave. & Holloway,38
3116,91,37.7252999,-122.3942,3rd St & Carroll Ave,Outbound to Van Ness & Market,5
3116,T_OWL,37.7253,-122.3942,3rd St & Carroll Ave,Inbound to 19 th Ave. & Holloway,38
3116,T_OWL,37.7253,-122.3942,3rd St & Carroll Ave,Outbound to Van Ness & Market,5
3122,T_OWL,37.74268,-122.38791,3rd St & Evans Ave,Outbound to Van Ness & Market,12
3123,91,37.74244,-122.3881499,3rd St & Evans Ave,Outbound to West Portal Station,67
3123,91,37.74244,-122.3881499,3rd St & Evans Ave,Inbound to Visitacion Valley,22
3123,T_OWL,37.7424399,-122.38815,3rd St & Evans Ave,Outbound to West Portal Station,67
3123,T_OWL,37.7424399,-122.38815,3rd St & Evans Ave,Inbound to Visitacion Valley,22
3124,30,37.784,-122.3991,3rd St & Folsom St,Outbound to the Marina District,3
3124,30,37.784,-122.3991,3rd St & Folsom St,Inbound to Fisherman's Wharf,29
3124,30,37.784,-122.3991,3rd St & Folsom St,Inbound to Chinatown,16
3124,30,37.784,-122.3991,3rd St & Folsom St,Inbound to 19 th Ave. & Holloway,58
3124,30,37.784,-122.3991,3rd St & Folsom St,Inbound to Fisherman's Wharf,39
3124,30,37.784,-122.3991,3rd St & Folsom St,Outbound to the Presidio,3
3124,8BX,37.7839999,-122.3990999,3rd St & Folsom St,Outbound to the Marina District,3
3124,8BX,37.7839999,-122.3990999,3rd St & Folsom St,Inbound to Fisherman's Wharf,29
3124,8BX,37.7839999,-122.3990999,3rd St & Folsom St,Inbound to Chinatown,16
3124,8BX,37.7839999,-122.3990999,3rd St & Folsom St,Inbound to 19 th Ave. & Holloway,58
3124,8BX,37.7839999,-122.3990999,3rd St & Folsom St,Inbound to Fisherman's Wharf,39
3124,8BX,37.7839999,-122.3990999,3rd St & Folsom St,Outbound to the Presidio,3
3124,8AX,37.7839999,-122.3990999,3rd St & Folsom St,Outbound to the Marina District,3
3124,8AX,37.7839999,-122.3990999,3rd St & Folsom St,Inbound to Fisherman's Wharf,29
3124,8AX,37.7839999,-122.3990999,3rd St & Folsom St,Inbound to Chinatown,16
3124,8AX,37.7839999,-122.3990999,3rd St & Folsom St,Inbound to 19 th Ave. & Holloway,58
3124,8AX,37.7839999,-122.3990999,3rd St & Folsom St,Inbound to Fisherman's Wharf,39
3124,8AX,37.7839999,-122.3990999,3rd St & Folsom St,Outbound to the Presidio,3
3124,91,37.784,-122.3991,3rd St & Folsom St,Outbound to the Marina District,3
3124,91,37.784,-122.3991,3rd St & Folsom St,Inbound to Fisherman's Wharf,29
3124,91,37.784,-122.3991,3rd St & Folsom St,Inbound to Chinatown,16
3124,91,37.784,-122.3991,3rd St & Folsom St,Inbound to 19 th Ave. & Holloway,58
3124,91,37.784,-122.3991,3rd St & Folsom St,Inbound to Fisherman's Wharf,39
3124,91,37.784,-122.3991,3rd St & Folsom St,Outbound to the Presidio,3
3124,8X,37.7839999,-122.3990999,3rd St & Folsom St,Outbound to the Marina District,3
3124,8X,37.7839999,-122.3990999,3rd St & Folsom St,Inbound to Fisherman's Wharf,29
3124,8X,37.7839999,-122.3990999,3rd St & Folsom St,Inbound to Chinatown,16
3124,8X,37.7839999,-122.3990999,3rd St & Folsom St,Inbound to 19 th Ave. & Holloway,58
3124,8X,37.7839999,-122.3990999,3rd St & Folsom St,Inbound to Fisherman's Wharf,39
3124,8X,37.7839999,-122.3990999,3rd St & Folsom St,Outbound to the Presidio,3
3124,45,37.784,-122.3991,3rd St & Folsom St,Outbound to the Marina District,3
3124,45,37.784,-122.3991,3rd St & Folsom St,Inbound to Fisherman's Wharf,29
3124,45,37.784,-122.3991,3rd St & Folsom St,Inbound to Chinatown,16
3124,45,37.784,-122.3991,3rd St & Folsom St,Inbound to 19 th Ave. & Holloway,58
3124,45,37.784,-122.3991,3rd St & Folsom St,Inbound to Fisherman's Wharf,39
3124,45,37.784,-122.3991,3rd St & Folsom St,Outbound to the Presidio,3
3127,54,37.74012,-122.3887,3rd St & Hudson Ave,Inbound to Bayview District,72
3127,54,37.74012,-122.3887,3rd St & Hudson Ave,Inbound to 19 th Ave. & Holloway,43
3127,54,37.74012,-122.3887,3rd St & Hudson Ave,Outbound to Van Ness & Market,11
3127,91,37.74012,-122.3886999,3rd St & Hudson Ave,Inbound to Bayview District,72
3127,91,37.74012,-122.3886999,3rd St & Hudson Ave,Inbound to 19 th Ave. & Holloway,43
3127,91,37.74012,-122.3886999,3rd St & Hudson Ave,Outbound to Van Ness & Market,11
3127,T_OWL,37.74012,-122.3886999,3rd St & Hudson Ave,Inbound to Bayview District,72
3127,T_OWL,37.74012,-122.3886999,3rd St & Hudson Ave,Inbound to 19 th Ave. & Holloway,43
3127,T_OWL,37.74012,-122.3886999,3rd St & Hudson Ave,Outbound to Van Ness & Market,11
3128,30,37.78495,-122.40025,3rd St & Howard St,Outbound to the Marina District,4
3128,30,37.78495,-122.40025,3rd St & Howard St,Inbound to Fisherman's Wharf,30
3128,30,37.78495,-122.40025,3rd St & Howard St,Inbound to Chinatown,17
3128,30,37.78495,-122.40025,3rd St & Howard St,Inbound to 19 th Ave. & Holloway,59
3128,30,37.78495,-122.40025,3rd St & Howard St,Inbound to Fisherman's Wharf,40
3128,30,37.78495,-122.40025,3rd St & Howard St,Outbound to the Presidio,4
3128,8BX,37.78495,-122.40025,3rd St & Howard St,Outbound to the Marina District,4
3128,8BX,37.78495,-122.40025,3rd St & Howard St,Inbound to Fisherman's Wharf,30
3128,8BX,37.78495,-122.40025,3rd St & Howard St,Inbound to Chinatown,17
3128,8BX,37.78495,-122.40025,3rd St & Howard St,Inbound to 19 th Ave. & Holloway,59
3128,8BX,37.78495,-122.40025,3rd St & Howard St,Inbound to Fisherman's Wharf,40
3128,8BX,37.78495,-122.40025,3rd St & Howard St,Outbound to the Presidio,4
3128,8AX,37.78495,-122.40025,3rd St & Howard St,Outbound to the Marina District,4
3128,8AX,37.78495,-122.40025,3rd St & Howard St,Inbound to Fisherman's Wharf,30
3128,8AX,37.78495,-122.40025,3rd St & Howard St,Inbound to Chinatown,17
3128,8AX,37.78495,-122.40025,3rd St & Howard St,Inbound to 19 th Ave. & Holloway,59
3128,8AX,37.78495,-122.40025,3rd St & Howard St,Inbound to Fisherman's Wharf,40
3128,8AX,37.78495,-122.40025,3rd St & Howard St,Outbound to the Presidio,4
3128,91,37.78495,-122.40025,3rd St & Howard St,Outbound to the Marina District,4
3128,91,37.78495,-122.40025,3rd St & Howard St,Inbound to Fisherman's Wharf,30
3128,91,37.78495,-122.40025,3rd St & Howard St,Inbound to Chinatown,17
3128,91,37.78495,-122.40025,3rd St & Howard St,Inbound to 19 th Ave. & Holloway,59
3128,91,37.78495,-122.40025,3rd St & Howard St,Inbound to Fisherman's Wharf,40
3128,91,37.78495,-122.40025,3rd St & Howard St,Outbound to the Presidio,4
3128,8X,37.78495,-122.40025,3rd St & Howard St,Outbound to the Marina District,4
3128,8X,37.78495,-122.40025,3rd St & Howard St,Inbound to Fisherman's Wharf,30
3128,8X,37.78495,-122.40025,3rd St & Howard St,Inbound to Chinatown,17
